duration,P_RP_2Years,P_RP_5Years,P_RP_10Years,P_RP_25Years,P_RP_50Years,P_RP_100Years,i_RP_2Years,i_RP_5Years,i_RP_10Years,i_RP_25Years,i_RP_50Years,i_RP_100Years
5,8.964912737664717,11.53014632503954,13.228326992934448,15.373883776249736,16.965548348073526,18.545448203759936,107.5789528519766,138.3617559004745,158.73992391521338,184.48660531499684,203.5865801768823,222.54537844511924
10,14.238390818643962,18.31258533976868,21.00969581230765,24.41734482110252,26.945282670469712,29.45453538244225,85.43034491186378,109.87551203861207,126.0581748738459,146.50406892661513,161.67169602281825,176.7272122946535
15,18.457173283427355,23.73853655155199,27.23479086780621,31.652113656984746,34.92907012838666,38.181805125388095,73.82869313370942,94.95414620620797,108.93916347122484,126.60845462793898,139.71628051354665,152.72722050155238
20,21.357586227965943,27.468878009653018,31.514543718461475,36.626017231653776,40.41792400570457,44.18180307366337,64.07275868389783,82.40663402895906,94.54363115538442,109.87805169496133,121.25377201711372,132.5454092209901
25,23.994325268455565,30.86009751701759,35.405228128148075,41.14774775408017,45.40779116690266,49.636346663004524,57.58638064429336,74.06423404084221,84.97254750755538,98.7545946097924,108.97869880056638,119.12723199121086
30,26.367390404896227,33.912195073645705,38.906844096866024,45.21730522426393,49.89867161198095,54.54543589341157,52.734780809792454,67.82439014729141,77.81368819373205,90.43461044852786,99.7973432239619,109.09087178682314
60,37.413189088028425,48.11865517206485,55.20565716447206,64.15968984523936,70.80216917916215,77.39555092984074,37.413189088028425,48.118655172064855,55.20565716447206,64.15968984523936,70.80216917916215,77.39555092984074
360,58.02861981000328,74.63301618524345,85.62510090816075,99.51298833139165,109.81560933910866,120.04207899322238,9.671436635000546,12.438836030873908,14.270850151360126,16.58549805523194,18.30260155651811,20.007013165537064
480,59.555688752371786,76.59704292696038,87.87839303732287,102.13175118221776,112.70549379540098,123.20108107199138,7.444461094046473,9.574630365870048,10.984799129665358,12.76646889777722,14.088186724425123,15.400135133998923
600,62.6098266371088,80.52509641039426,92.38497729564713,107.36927688386996,118.48526270798567,129.51908522952942,6.26098266371088,8.052509641039425,9.238497729564713,10.736927688386995,11.848526270798567,12.951908522952941
720,64.90043005066156,83.47113652296964,95.7649154893903,111.29742116010908,122.82008939242415,134.2575883476829,5.408369170888463,6.955928043580804,7.980409624115859,9.274785096675757,10.23500744936868,11.18813236230691
1440,83.9887918302679,108.02147079443131,123.93106710391687,144.0319567954353,158.9436450960783,173.74511433229554,3.499532992927829,4.500894616434638,5.163794462663203,6.001331533143137,6.6226518790032625,7.239379763845648
