duration,P_RP_2Years,P_RP_5Years,P_RP_10Years,P_RP_25Years,P_RP_50Years,P_RP_100Years,i_RP_2Years,i_RP_5Years,i_RP_10Years,i_RP_25Years,i_RP_50Years,i_RP_100Years
60,33.304629650096935,51.41465263116001,63.40506364971874,78.55497975763107,89.79405297685481,100.95013864363463,33.304629650096935,51.41465263116001,63.40506364971874,78.55497975763107,89.79405297685481,100.95013864363463
180,46.950895043833455,72.97698727791604,90.20852494188708,111.98061846023523,128.1324011793952,144.1649216703159,15.650298347944483,24.32566242597201,30.069508313962356,37.32687282007841,42.710800393131734,48.0549738901053
360,52.10790833544796,81.53881151175057,101.02463028184687,125.64501395376763,143.90982101956922,162.0397636170391,8.684651389241326,13.589801918625096,16.837438380307812,20.940835658961273,23.984970169928204,27.006627269506517
480,54.843521614316245,85.73209158876904,106.18301261501394,132.02280554601498,151.1922400598751,170.22013047832726,6.855440201789531,10.71651144859613,13.272876576876742,16.502850693251872,18.899030007484388,21.277516309790908
600,57.41071204619797,89.79097328190547,111.22952371944038,138.31718902976115,158.41236656025075,178.3591644542122,5.741071204619797,8.979097328190546,11.122952371944038,13.831718902976114,15.841236656025076,17.83591644542122
720,58.564117554114766,91.89938606260188,113.97023441264162,141.85680981160152,162.54466448418447,183.07976328525507,4.880343129509564,7.6582821718834895,9.4975195343868,11.82140081763346,13.545388707015372,15.256646940437923
1440,74.91857314279956,118.61271516972626,147.54203914429903,184.09431667632282,211.2108842259772,238.12722729735546,3.121607214283315,4.942196465405261,6.147584964345793,7.670596528180118,8.800453509415716,9.921967804056477
