duration,P_RP_2Years,P_RP_5Years,P_RP_10Years,P_RP_25Years,P_RP_50Years,P_RP_100Years,i_RP_2Years,i_RP_5Years,i_RP_10Years,i_RP_25Years,i_RP_50Years,i_RP_100Years
60,49.518824561403505,56.622712516851685,60.33604062914583,64.29587295233115,66.85394108147433,69.15487220771024,49.5188245614035,56.622712516851685,60.33604062914583,64.29587295233115,66.85394108147433,69.15487220771024
180,70.02255555555556,79.54360036206481,84.52041919143674,89.82761733585518,93.25608938220786,96.3399314257444,23.340851851851852,26.514533454021603,28.17347306381225,29.942539111951728,31.08536312740262,32.11331047524813
360,82.58013559322033,97.95411048594045,105.99035958289574,114.56008409119733,120.09616172051203,125.07575283828852,13.763355932203389,16.325685080990073,17.665059930482624,19.093347348532888,20.01602695341867,20.84595880638142
480,85.25191525423729,101.64937671119388,110.22062037103778,119.36085432498754,125.26548342597513,130.57657922227486,10.656489406779661,12.706172088899235,13.777577546379723,14.920106790623443,15.658185428246892,16.322072402784357
600,86.58766101694914,103.93605855044154,113.00437334768803,122.67467582703756,128.92173139723388,134.54083295478495,8.658766101694914,10.393605855044155,11.300437334768803,12.267467582703755,12.892173139723388,13.454083295478494
720,86.71853448275864,102.75253621498123,111.13379303634939,120.07142813524909,125.84517753431848,131.03854965605882,7.226544540229886,8.562711351248435,9.261149419695784,10.005952344604092,10.487098127859873,10.919879138004902
1440,96.02658620689655,112.20708461031421,120.66491783757697,129.68421276240232,135.51071474821856,140.75153676679804,4.00110775862069,4.675295192096425,5.0277049098990405,5.403508865100097,5.646279781175774,5.864647365283252
