duration,P_RP_2Years,P_RP_5Years,P_RP_10Years,P_RP_25Years,P_RP_50Years,P_RP_100Years,i_RP_2Years,i_RP_5Years,i_RP_10Years,i_RP_25Years,i_RP_50Years,i_RP_100Years
60,48.16188017496799,56.33043225704543,61.724653108835,68.53414168857009,73.58382955052654,78.5954823301771,48.16188017496799,56.33043225704543,61.724653108835,68.53414168857009,73.58382955052654,78.59548233017709
180,70.26111217691117,78.88582988362977,83.8467002585111,89.81033693098885,94.13834801667701,98.39842234060384,23.420370725637056,26.295276627876586,27.948900086170365,29.936778976996287,31.37944933889234,32.799474113534615
360,79.71279575424609,96.2845157972836,107.16261026452652,120.86640578563588,131.0195174459683,141.09268879431568,13.285465959041014,16.04741929954727,17.86043504408775,20.144400964272645,21.836586240994716,23.51544813238595
480,81.83799582259246,99.30866757551479,110.87220811693689,125.48121921745141,136.3185159292265,147.07560169045843,10.22974947782406,12.413583446939349,13.859026014617111,15.685152402181426,17.03981449115331,18.384450211307303
600,82.98892180305948,101.17079763314639,113.205357129133,128.40956289644612,139.68842872943793,150.88383059490775,8.298892180305948,10.11707976331464,11.3205357129133,12.840956289644613,13.968842872943794,15.088383059490777
720,83.54434827756454,101.10388729497123,112.70262245644207,127.34581293115893,138.2051394910916,148.98283401734747,6.962029023130379,8.425323941247603,9.391885204703506,10.612151077596577,11.517094957590967,12.415236168112289
1440,94.0840629556299,111.44899277430366,122.46225608849494,136.17131461851412,146.27525369988206,156.27961192754688,3.920169289817913,4.643708032262652,5.1025940036872885,5.673804775771422,6.094802237495086,6.511650496981121
