duration,P_RP_2Years,P_RP_5Years,P_RP_10Years,P_RP_25Years,P_RP_50Years,P_RP_100Years,i_RP_2Years,i_RP_5Years,i_RP_10Years,i_RP_25Years,i_RP_50Years,i_RP_100Years
60,48.225094942030665,51.7385382496974,54.06433919653492,57.002818714286164,59.18269371436638,61.346451303175726,48.225094942030665,51.7385382496974,54.06433919653492,57.002818714286164,59.18269371436638,61.346451303175726
180,70.03894850312052,90.04311821822262,103.28419807891706,120.01284692115448,132.42263216134285,144.74060307235743,23.346316167706842,30.014372739407538,34.428066026305686,40.00428230705149,44.14087738711429,48.24686769078581
360,70.6498943410489,88.97547908509334,101.10627258612534,116.43254350292581,127.80211728201165,139.08761522950715,11.774982390174818,14.829246514182223,16.85104543102089,19.4054239171543,21.300352880335275,23.181269204917857
480,70.64989434140948,88.97547908551341,101.10627258658481,116.43254350343504,127.8021172825578,139.0876152300899,8.831236792676185,11.121934885689177,12.638284073323101,14.55406793792938,15.975264660319725,17.38595190376124
600,70.6498943410489,88.97547908509334,101.10627258612534,116.43254350292581,127.80211728201165,139.08761522950715,7.064989434104891,8.897547908509333,10.110627258612533,11.64325435029258,12.780211728201165,13.908761522950714
720,70.6498943410489,88.97547908509334,101.10627258612534,116.43254350292581,127.80211728201165,139.08761522950715,5.887491195087409,7.414623257091112,8.425522715510445,9.70271195857715,10.650176440167638,11.590634602458929
1440,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
