duration,P_RP_2Years,P_RP_5Years,P_RP_10Years,P_RP_25Years,P_RP_50Years,P_RP_100Years,i_RP_2Years,i_RP_5Years,i_RP_10Years,i_RP_25Years,i_RP_50Years,i_RP_100Years
60,48.017989734957126,60.814632400427996,69.28502815465544,79.98648272485492,87.9251377981926,95.8050633679139,48.017989734957126,60.814632400427996,69.28502815465544,79.98648272485492,87.9251377981926,95.8050633679139
180,64.63981092891962,72.71637405379496,77.56841784195774,83.49349639334659,87.82367134724326,92.09731966246433,21.546603642973206,24.23879135126499,25.856139280652577,27.831165464448866,29.27455711574775,30.699106554154778
360,76.21964698671167,97.58769243094014,111.73279825153901,129.6041313581139,142.86176900016082,156.02138636741762,12.703274497785277,16.26461540515669,18.62213304192317,21.60068855968565,23.81029483336014,26.003564394569604
480,79.32743266010463,101.59825985195155,116.32951851516518,134.93641939737296,148.7381141190846,162.43715493893575,9.91592908251308,12.699782481493944,14.541189814395647,16.86705242467162,18.592264264885575,20.30464436736697
600,83.28073693820247,103.20742959402928,115.67457502198897,131.11949540106747,142.47894912716248,153.7174299913209,8.328073693820247,10.320742959402928,11.567457502198899,13.111949540106746,14.247894912716246,15.37174299913209
720,85.86774383930987,105.86868623516385,118.05597020798743,133.01386692384435,143.9699009373369,154.79218509780586,7.155645319942488,8.822390519596988,9.837997517332285,11.084488910320363,11.997491744778072,12.899348758150488
1440,90.45617901097675,105.86938046849046,114.71192479661703,125.33178266572543,133.03570261185234,140.61745858716512,3.769007458790698,4.411224186187103,4.779663533192376,5.222157611071893,5.543154275493848,5.859060774465214
