duration,P_RP_2Years,P_RP_5Years,P_RP_10Years,P_RP_25Years,P_RP_50Years,P_RP_100Years,i_RP_2Years,i_RP_5Years,i_RP_10Years,i_RP_25Years,i_RP_50Years,i_RP_100Years
60,48.70998514423786,56.27477316215463,60.68562124962388,65.65907398983589,68.96024536817254,71.9426072004886,48.70998514423786,56.27477316215463,60.68562124962388,65.65907398983589,68.96024536817254,71.9426072004886
180,93.6838904444934,94.28227617324433,94.29661093503269,94.29793525617279,94.29799334117409,94.29799930354875,31.2279634814978,31.427425391081442,31.432203645010894,31.432645085390927,31.43266444705803,31.43266643451625
360,80.1044272890577,96.4363320977537,106.6043270662663,118.76053296492702,127.30556096650675,135.40878792712283,13.350737881509616,16.072722016292285,17.767387844377716,19.79342216082117,21.21759349441779,22.56813132118714
480,81.81320049606654,99.34421702895294,111.00465671122393,125.79874807422058,136.8180913954733,147.79348041919883,10.226650062008316,12.418027128619118,13.875582088902991,15.724843509277573,17.10226142443416,18.474185052399854
600,82.72813141605504,101.20190283619561,113.76110636582078,130.0133658949875,142.35327129481246,154.84580589428973,8.272813141605504,10.120190283619563,11.376110636582078,13.001336589498749,14.235327129481245,15.484580589428973
720,84.02655082855136,101.0901471417094,111.78059323441639,124.63353428719115,133.71811997523992,142.37318889479292,7.002212569045947,8.424178928475783,9.315049436201367,10.38612785726593,11.143176664603326,11.864432407899411
1440,94.97960988452677,112.01177798182412,121.30781404649562,131.19281793385537,137.38615498932074,142.71570173567673,3.957483745188615,4.6671574159093385,5.054492251937318,5.46636741391064,5.724423124555031,5.946487572319864
