duration,P_RP_2Years,P_RP_5Years,P_RP_10Years,P_RP_25Years,P_RP_50Years,P_RP_100Years,i_RP_2Years,i_RP_5Years,i_RP_10Years,i_RP_25Years,i_RP_50Years,i_RP_100Years
60,48.026825236246125,60.824726869359466,69.29805133264543,80.00411925435495,87.94649203087698,95.83021957353816,48.026825236246125,60.824726869359466,69.29805133264543,80.00411925435495,87.94649203087698,95.83021957353816
180,63.647799076016966,75.00350773896743,82.52197496665458,92.02157823990753,99.06892662000227,106.06423848588663,21.215933025338988,25.001169246322473,27.50732498888486,30.67385941330251,33.02297554000076,35.35474616196221
360,76.21056385013259,97.57687467463856,111.72323158451084,129.59719104139958,142.85711522992312,156.0191302196601,12.701760641688765,16.262812445773093,18.620538597418474,21.599531840233265,23.809519204987186,26.003188369943352
480,79.33551130505732,101.66489166961351,116.44888441444475,135.12849843914398,148.98610320969368,162.74138560185753,9.916938913132165,12.708111458701689,14.556110551805594,16.891062304892998,18.62326290121171,20.34267320023219
600,81.45513477824485,104.30854068240843,119.43948393142648,138.55747083791374,152.74028565455495,166.81837679287855,8.145513477824485,10.430854068240844,11.943948393142648,13.855747083791375,15.274028565455495,16.681837679287856
720,83.0667308161397,107.12402686353103,123.05205014130368,143.17714977714056,158.10709834848694,172.92680652314917,6.922227568011642,8.927002238627585,10.254337511775306,11.931429148095047,13.17559152904058,14.410567210262432
1440,86.99324163288011,109.27007480870539,124.01927674231499,142.65493248480703,156.47992649046543,170.20283891050704,3.6247184013700045,4.5529197836960575,5.167469864263125,5.943955520200293,6.519996937102726,7.09178495460446
