duration,P_RP_2Years,P_RP_5Years,P_RP_10Years,P_RP_25Years,P_RP_50Years,P_RP_100Years,i_RP_2Years,i_RP_5Years,i_RP_10Years,i_RP_25Years,i_RP_50Years,i_RP_100Years
60,48.12871716599636,56.35021617743152,61.79356389923519,68.67124817576918,73.7735072649993,78.83809207402045,48.12871716599636,56.35021617743152,61.79356389923519,68.67124817576918,73.7735072649993,78.83809207402045
180,68.41765337306045,81.1046505385888,89.50454659421739,100.11783752819684,107.99138303526539,115.80679151822683,22.805884457686815,27.03488351286293,29.83484886473913,33.37261250939895,35.99712767842179,38.60226383940894
360,79.54717914296079,96.58327679499932,107.8626558004176,122.11418107481765,132.6867766524886,143.1813058440033,13.257863190493463,16.097212799166552,17.9771093000696,20.35236351246961,22.114462775414765,23.86355097400055
480,81.85748102653267,99.33931141907873,110.91380428319847,125.53820670039948,136.387423843488,147.15653207020267,10.232185128316583,12.41741392738484,13.86422553539981,15.692275837549936,17.048427980436,18.394566508775334
600,82.99464291995946,101.17388400266616,113.21012342737872,128.41794384795517,139.69997379414065,150.89869900215328,8.299464291995946,10.117388400266615,11.321012342737871,12.841794384795516,13.969997379414066,15.08986990021533
720,83.49817625465457,101.19068959076046,112.90467289564461,127.70532185453345,138.6852887504625,149.58418129436666,6.958181354554548,8.432557465896705,9.408722741303718,10.642110154544454,11.557107395871874,12.465348441197222
1440,93.03236416713953,112.73347919586345,125.7773315954609,142.2582736809346,154.48477800617536,166.62100374268329,3.8763485069641472,4.697228299827644,5.24072214981087,5.927428070038942,6.436865750257306,6.942541822611804
