duration,P_RP_2Years,P_RP_5Years,P_RP_10Years,P_RP_25Years,P_RP_50Years,P_RP_100Years,i_RP_2Years,i_RP_5Years,i_RP_10Years,i_RP_25Years,i_RP_50Years,i_RP_100Years
5,8.558839264021188,11.498053399482922,13.212667982280266,15.284453246721142,16.791459593294363,18.276114140871762,102.70607116825427,137.97664079379507,158.5520157873632,183.4134389606537,201.49751511953235,219.31336969046114
10,13.593397269298348,18.26155783932377,20.984768718838037,24.27525112760572,26.66873192446353,29.026712871346902,81.56038361579009,109.56934703594263,125.90861231302821,145.65150676563434,160.01239154678117,174.1602772280814
20,20.39014879952855,27.39238418305972,31.477201015507838,36.41292687013271,40.00315022159799,43.54012396500262,61.170446398585646,82.17715254917916,94.43160304652352,109.23878061039814,120.00945066479399,130.62037189500785
30,25.173023209294506,33.81775825069102,38.860741994454145,44.954230703867566,49.386605211849414,53.75323946296624,50.34604641858901,67.63551650138204,77.72148398890828,89.90846140773513,98.77321042369883,107.50647892593248
60,34.01759893147909,45.699673311744625,52.5145162087218,60.74896041063181,66.73865569168834,72.63951278779214,34.01759893147909,45.699673311744625,52.5145162087218,60.74896041063182,66.73865569168834,72.63951278779214
360,58.31578269273262,78.34221054011567,90.02480850423788,104.14101152222207,114.40907022914246,124.5248348479376,9.719297115455436,13.057035090019278,15.004134750706314,17.35683525370368,19.068178371523743,20.75413914132293
480,63.17543125046031,84.87072808512532,97.52687587959107,112.81942914907395,123.9431594149044,134.90190441859914,7.896928906307539,10.608841010640665,12.190859484948884,14.102428643634244,15.49289492686305,16.862738052324893
600,66.41519695561212,89.22307311513168,102.52825412982642,118.60504090030838,130.29921887207882,141.81995079903996,6.641519695561212,8.922307311513169,10.252825412982643,11.860504090030838,13.029921887207882,14.181995079903997
720,68.84504934744871,92.4873521037812,106.27929990614513,122.94425044104995,135.06625542849866,147.00846872512284,5.737087445620725,7.707279341981767,8.856608325512095,10.24535420342083,11.255521285708223,12.25070572709357
1440,80.99417570288074,108.80864953386018,125.03447047781773,144.6402946365293,158.90147697470428,172.95113967661507,3.374757320953364,4.533693730577507,5.209769603242406,6.02667894318872,6.620894873946012,7.206297486525628
